StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,GlobalTeamID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed,LineupConfirmed,LineupStatus
1010825,3,20002562,1,2023,Vít Krejčí,ATL,SG,0,20000003,2023-01-02T05:12:02,16,68.4,124,67,12.0,31.1,46.0,55.3,7.2,10.8,66.5,7.2,20.3,35.2,1.4,2.9,59.8,2.9,10.8,13.2,2.8,11.3,8.1,12.0,2.9,1.4,4.3,12.0,31.1,32.1,57.5,10.1,14.3,1.3,1.2,12.0,14.4,72.0,73.9,72.0,11.4,0.0,0.0,73.9,False,,Scrambled
1029120,7,20002563,1,2023,Saben Lee,PHI,PG,0,20000007,2023-01-02T05:12:02,2,11.4,12,10,4.3,5.7,89.7,89.7,4.3,4.3,119.6,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.4,0.0,4.3,1.4,8.6,5.7,89.7,19.3,45.0,7.0,0.0,51.2,37.2,10.8,11.4,10.8,7.2,0.0,0.0,11.4,False,,Scrambled
1010972,24,20002566,1,2023,Tre Jones,SA,PG,35,20000024,2023-01-02T05:12:02,35,1184.0,1261,57,204.5,464.0,52.7,56.7,172.2,355.2,58.0,32.3,108.8,35.5,99.3,113.6,104.5,32.3,123.2,155.5,3.9,13.6,9.9,272.7,57.4,8.6,81.3,70.6,540.6,514.0,62.9,22.5,35.7,3.1,0.7,16.3,23.5,1248.6,1252.2,1248.6,-189.0,2.9,0.0,1252.2,False,,Scrambled
1011088,2,20002567,1,2023,Nick Richards,CHA,C,0,20000002,2023-01-02T05:12:02,34,744.7,748,71,135.1,218.9,73.8,73.8,135.1,218.9,73.8,0.0,0.0,0.0,86.1,118.4,86.9,116.0,136.3,252.4,18.7,24.4,21.4,25.1,10.0,32.3,33.5,92.1,356.4,271.0,78.7,27.9,7.2,0.8,5.6,13.1,20.3,785.4,788.5,785.4,-49.0,11.4,0.0,788.5,False,,Scrambled
1011841,15,20002569,1,2023,Jordan Nwora,MIL,PF,3,20000015,2023-01-02T05:12:02,27,357.2,521,41,64.6,173.4,44.5,56.1,32.3,84.9,45.4,32.3,88.5,43.7,35.9,41.9,102.5,23.9,73.0,96.9,7.0,17.3,11.6,29.9,11.4,4.3,27.5,26.3,197.3,191.8,61.5,14.4,11.4,1.3,0.8,15.0,21.2,370.4,392.0,370.4,-89.7,0.0,0.0,392.0,False,,Scrambled
1010851,11,20002571,1,2023,Marko Simonovic,CHI,C,0,20000011,2023-01-02T05:12:02,1,0.0,1,53,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,-27.0,0.0,0.0,0.0,0.0,30.2,0.0,0.0,0.0,-9.6,0.0,0.0,0.0,False,,Scrambled
1010927,18,20002574,1,2023,Isaiah Joe,OKC,SG,1,20000018,2023-01-02T05:12:02,29,378.7,426,3,71.8,154.3,55.6,77.9,15.5,28.7,64.8,56.2,125.6,53.6,22.7,27.5,98.8,8.6,56.2,63.4,2.5,16.9,11.2,33.5,20.3,2.9,15.5,41.9,222.5,166.4,80.0,24.5,13.3,3.2,0.7,10.2,21.3,401.4,417.7,401.4,137.5,0.0,0.0,417.7,False,,Scrambled
1010886,22,20002577,1,2023,Kenyon Martin Jr.,HOU,SF,8,20000022,2023-01-02T05:12:02,36,810.1,1038,53,178.2,322.9,66.0,72.6,142.3,206.9,82.3,35.9,116.0,37.0,61.0,92.1,79.2,58.6,149.5,208.1,8.8,18.7,13.0,61.0,19.1,13.2,49.0,73.0,453.3,363.4,74.5,20.7,11.0,1.3,1.8,14.2,19.8,842.3,866.5,842.3,-96.9,2.9,0.0,866.5,False,,Scrambled
1010166,7,20002584,1,2023,Paul Reed,PHI,PF,0,20000007,2023-01-02T05:12:02,30,329.6,340,63,44.3,82.5,64.1,64.1,44.3,78.9,67.1,0.0,4.3,0.0,11.4,14.4,79.8,39.5,71.8,111.2,16.4,28.7,22.7,14.4,26.3,22.7,21.5,73.0,98.1,88.8,65.8,19.8,8.7,5.5,8.8,23.3,17.4,378.7,349.5,378.7,-65.8,2.9,0.0,349.5,False,,Scrambled
1027694,1,20002586,1,2023,Devon Dotson,WAS,PG,0,20000001,2023-01-02T05:12:02,6,40.7,63,9,1.4,12.0,12.0,23.9,0.0,8.6,0.0,1.4,5.7,29.9,0.0,0.0,0.0,8.6,5.7,12.0,15.5,11.6,12.5,11.4,7.2,0.0,4.3,10.8,4.3,12.0,17.9,8.3,21.2,6.6,0.0,27.6,12.8,46.6,43.7,46.6,-3.6,0.0,0.0,43.7,False,,Scrambled
1010867,12,20002588,1,2023,Lamar Stevens,CLE,SG,17,20000012,2023-01-02T05:12:02,21,338.5,576,66,64.6,154.3,50.1,56.6,47.8,100.5,56.9,16.7,53.8,37.2,20.3,31.1,78.2,19.1,82.5,101.7,5.7,19.7,12.4,16.7,10.8,10.8,17.9,33.5,166.2,168.0,59.2,11.7,5.7,1.3,2.5,11.5,17.3,360.0,362.7,360.0,-2.4,1.4,0.0,362.7,False,,Scrambled
1010917,3,20002597,1,2023,Trent Forrest,ATL,PG,3,20000003,2023-01-02T05:12:02,15,153.3,251,37,26.3,55.0,57.2,57.2,26.3,52.6,59.8,0.0,2.9,0.0,2.9,4.3,79.8,7.2,25.1,31.1,3.5,13.2,9.5,33.5,8.6,2.9,10.0,16.7,55.0,56.6,57.9,13.0,20.2,1.9,1.2,15.4,13.0,162.9,159.1,162.9,-43.1,0.0,0.0,159.1,False,,Scrambled
1010807,4,20002599,1,2023,Ömer Yurtseven,MIA,C,0,20000004,2023-01-02T05:12:02,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
1010895,23,20002600,1,2023,Naji Marshall,NO,SF,9,20000023,2023-01-02T05:12:02,34,704.8,941,35,122.0,283.5,51.4,60.5,80.1,156.7,61.1,41.9,126.8,39.5,71.8,87.3,98.3,29.9,106.4,136.3,5.1,15.1,11.6,94.5,31.1,11.4,39.5,62.2,357.6,321.9,66.5,18.1,16.1,2.3,1.4,13.1,19.4,745.5,752.3,745.5,28.7,0.0,0.0,752.3,False,,Scrambled
1010958,16,20002603,1,2023,Nathan Knight,MIN,PF,0,20000016,2023-01-02T05:12:02,17,84.0,99,31,17.9,25.1,85.4,91.1,16.7,20.3,98.6,1.4,5.7,29.9,13.2,17.9,87.7,7.2,13.2,19.1,9.7,16.9,12.6,5.7,5.7,2.9,10.8,15.5,50.2,33.0,91.4,23.3,9.8,3.2,3.2,29.4,22.3,91.1,90.9,91.1,-19.1,0.0,0.0,90.9,False,,Scrambled
1011094,13,20002610,1,2023,Trevelin Queen,IND,SG,0,20000013,2023-01-02T05:12:02,2,10.9,23,49,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,1.4,2.9,4.3,8.1,13.2,12.0,2.9,1.4,1.4,4.3,1.4,0.0,4.3,0.0,-4.0,14.1,3.5,6.4,59.8,15.4,11.5,11.1,11.5,-2.4,0.0,0.0,11.1,False,,Scrambled
1010899,25,20002614,1,2023,Facundo Campazzo,DAL,PG,0,20000025,2023-01-02T05:12:02,8,41.7,62,11,4.3,15.5,27.6,36.8,0.0,2.9,0.0,4.3,13.2,32.7,1.4,2.9,59.8,0.0,2.9,2.9,0.0,6.5,3.2,10.8,8.6,0.0,4.3,4.3,12.0,16.6,42.7,11.4,27.4,8.3,0.0,21.3,17.6,48.9,45.4,48.9,13.2,0.0,0.0,45.4,False,,Scrambled
1011019,1,20002615,1,2023,Anthony Gill,WAS,PF,4,20000001,2023-01-02T05:12:02,30,197.6,359,62,38.3,65.8,69.6,71.8,35.9,49.0,87.5,2.9,16.7,17.1,16.7,20.3,98.6,17.9,31.1,49.0,8.2,11.1,10.8,16.7,7.2,7.2,7.2,45.4,95.7,74.7,76.5,14.1,8.7,1.1,2.0,10.6,11.7,209.5,204.2,209.5,-12.0,0.0,0.0,204.2,False,,Scrambled
1010774,12,20002625,1,2023,Mamadi Diakite,CLE,PF,2,20000012,2023-01-02T05:12:02,12,58.8,102,37,12.0,26.3,54.4,65.2,8.6,10.8,79.8,5.7,15.5,36.8,0.0,0.0,0.0,4.3,11.4,13.2,6.1,12.9,10.9,2.9,2.9,7.2,7.2,13.2,28.7,26.3,65.2,10.4,4.7,1.7,7.8,22.1,17.0,67.2,64.9,67.2,5.7,0.0,0.0,64.9,False,,Scrambled
1010122,26,20002628,1,2023,Anthony Lamb,GS,SF,3,20000026,2023-01-02T05:12:02,29,442.9,642,11,75.3,153.1,58.8,74.8,34.7,47.8,86.7,40.7,105.2,46.2,13.2,19.1,82.3,25.1,81.3,106.4,6.2,16.4,10.9,53.8,22.7,11.4,34.7,73.0,204.5,161.5,75.7,15.9,13.2,2.4,1.9,21.1,15.4,475.2,485.9,475.2,-101.7,0.0,0.0,485.9,False,,Scrambled
1010835,5,20002631,1,2023,Kevon Harris,ORL,SG,0,20000005,2023-01-02T05:12:02,26,228.9,392,19,38.3,90.9,50.4,59.8,25.1,57.4,52.4,13.2,33.5,47.0,26.3,32.3,97.5,26.3,35.9,62.2,11.0,12.3,10.7,14.4,14.4,4.3,19.1,41.9,116.0,105.1,65.9,12.9,7.2,2.5,1.3,18.4,16.5,246.9,248.2,246.9,13.2,0.0,0.0,248.2,False,,Scrambled
1010856,1,20002651,1,2023,Corey Kispert,WAS,SF,19,20000001,2023-01-02T05:12:02,30,560.9,1008,44,119.6,246.4,58.0,73.2,57.4,93.3,73.6,62.2,153.1,48.6,38.3,47.8,95.7,17.9,77.7,95.7,2.9,11.8,7.5,52.6,21.5,5.7,25.1,50.2,339.7,267.4,75.9,15.3,9.9,1.5,0.6,10.3,15.2,587.2,609.4,587.2,-35.9,0.0,0.0,609.4,False,,Scrambled
1010983,13,20002652,1,2023,Chris Duarte,IND,SG,5,20000013,2023-01-02T05:12:02,16,218.6,342,25,47.8,138.7,41.3,50.5,26.3,68.2,46.2,21.5,70.6,36.5,15.5,20.3,91.5,7.2,34.7,40.7,2.8,13.1,9.3,23.9,4.3,5.7,15.5,31.1,132.8,147.7,53.7,10.0,11.6,0.7,1.8,11.4,24.1,227.0,239.2,227.0,-40.7,0.0,0.0,239.2,False,,Scrambled
1010174,7,20002653,1,2023,Jaden Springer,PHI,SG,0,20000007,2023-01-02T05:12:02,5,19.1,18,30,4.3,10.0,51.3,51.3,4.3,10.0,51.3,0.0,0.0,0.0,1.4,2.9,59.8,2.9,4.3,7.2,18.4,26.5,22.5,0.0,0.0,2.9,1.4,5.7,10.0,11.3,52.4,16.0,0.0,0.0,14.4,13.5,31.0,21.5,20.0,21.5,-13.2,0.0,0.0,20.0,False,,Scrambled
1010833,5,20002654,1,2023,Franz Wagner,ORL,SF,37,20000005,2023-01-02T05:12:02,37,1323.1,1473,33,319.3,665.0,57.4,63.5,252.4,470.0,64.2,67.0,194.9,41.1,174.6,199.7,104.5,40.7,137.5,178.2,4.5,12.5,9.8,156.7,35.9,10.8,99.3,100.5,880.3,752.9,70.0,23.8,21.0,1.7,1.0,13.9,30.1,1369.8,1415.2,1369.8,-55.0,0.0,0.0,1415.2,False,,Scrambled
1010150,26,20002655,1,2023,Moses Moody,GS,SG,3,20000026,2023-01-02T05:12:02,32,338.8,594,16,70.6,156.7,53.8,67.6,33.5,59.8,67.0,37.1,96.9,45.8,25.1,31.1,96.6,14.4,50.2,64.6,3.8,11.0,8.5,29.9,14.4,7.2,27.5,37.1,203.3,170.4,71.3,13.8,9.5,1.6,1.3,16.6,16.8,359.2,374.3,359.2,-99.3,0.0,0.0,374.3,False,,Scrambled
1011126,21,20002656,1,2023,Ziaire Williams,MEM,SF,0,20000021,2023-01-02T05:12:02,10,125.8,205,10,23.9,64.6,44.3,48.7,19.1,32.3,70.9,5.7,32.3,17.7,2.9,2.9,119.6,2.9,34.7,37.1,1.8,20.8,11.3,16.7,7.2,2.9,15.5,23.9,55.0,65.6,50.0,8.2,12.6,2.0,1.5,22.9,19.5,134.2,137.8,134.2,-40.7,0.0,0.0,137.8,False,,Scrambled
1010905,3,20002657,1,2023,Jalen Johnson,ATL,PF,6,20000003,2023-01-02T05:12:02,34,527.4,655,47,83.7,187.8,53.3,57.9,69.4,120.8,68.7,14.4,67.0,25.6,32.3,45.4,85.0,29.9,125.6,155.5,6.8,25.3,15.2,43.1,21.5,20.3,21.5,69.4,214.1,207.8,61.7,16.8,10.3,2.2,3.8,11.2,17.6,569.3,554.9,569.3,-89.7,1.4,0.0,554.9,False,,Scrambled
1011022,8,20002658,1,2023,Cam Thomas,BKN,SG,0,20000008,2023-01-02T05:12:02,26,311.4,425,57,63.4,159.1,47.6,52.1,50.2,123.2,48.8,13.2,35.9,43.9,56.2,71.8,93.6,4.3,34.7,38.3,1.5,10.6,7.4,43.1,10.8,4.3,23.9,26.3,196.1,190.6,61.5,16.3,16.3,1.8,1.0,13.3,27.2,325.8,331.9,325.8,33.5,0.0,0.0,331.9,False,,Scrambled
1010158,26,20002661,1,2023,Jonathan Kuminga,GS,PF,4,20000026,2023-01-02T05:12:02,33,568.6,734,57,112.4,238.0,56.5,61.4,93.3,163.9,68.1,19.1,74.2,30.9,53.8,80.1,80.4,40.7,87.3,128.0,8.8,15.4,11.5,67.0,19.1,17.9,57.4,92.1,297.8,273.3,65.2,16.2,15.0,1.7,3.2,20.8,22.7,605.7,615.0,605.7,-106.4,1.4,0.0,615.0,False,,Scrambled
1010810,10,20002662,1,2023,Scottie Barnes,TOR,SF,32,20000010,2023-01-02T05:12:02,33,1217.3,1336,37,232.0,521.5,53.2,57.6,193.8,392.3,59.1,38.3,129.2,35.4,70.6,92.1,91.6,83.7,190.2,273.9,9.6,20.8,14.0,181.8,38.3,27.5,88.5,70.6,572.9,562.0,61.0,20.6,24.4,2.0,2.9,16.3,24.9,1283.1,1314.1,1283.1,-1.2,12.0,1.4,1314.1,False,,Scrambled
1010900,19,20002663,1,2023,Keon Johnson,POR,SG,0,20000019,2023-01-02T05:12:02,15,189.7,248,19,43.1,111.2,46.3,56.6,23.9,53.8,53.1,19.1,57.4,39.8,7.2,13.2,54.4,8.6,26.3,33.5,4.8,14.2,11.0,23.9,10.8,5.7,28.7,21.5,111.2,117.0,56.7,12.1,17.4,3.1,2.4,23.5,30.9,205.2,215.3,205.2,-51.4,0.0,0.0,215.3,False,,Scrambled
1011062,30,20002664,1,2023,Davion Mitchell,SAC,PG,3,20000030,2023-01-02T05:12:02,34,499.6,791,41,102.9,228.4,53.8,61.4,73.0,128.0,68.2,29.9,100.5,35.6,14.4,20.3,84.4,10.0,52.6,61.0,1.7,10.7,6.3,104.1,21.5,11.4,41.9,62.2,250.0,237.4,62.9,13.5,20.8,1.8,1.4,17.9,18.0,530.7,538.5,530.7,11.4,0.0,0.0,538.5,False,,Scrambled
1010795,18,20002665,1,2023,Josh Giddey,OKC,SG,31,20000018,2023-01-02T05:12:02,31,1185.4,1142,48,236.8,507.1,55.9,60.0,200.9,397.1,60.5,35.9,110.0,39.0,44.3,57.4,92.2,70.6,232.0,302.6,9.1,26.1,16.6,199.7,25.1,17.9,117.2,73.0,553.7,532.4,62.2,22.0,31.4,1.5,2.0,21.6,28.4,1228.4,1303.9,1228.4,-178.2,16.7,1.4,1303.9,False,,Scrambled
1010980,22,20002666,1,2023,Alperen Sengün,HOU,C,29,20000022,2023-01-02T05:12:02,32,1130.9,1009,12,212.9,386.3,65.9,66.6,206.9,356.4,69.5,7.2,29.9,23.9,116.0,145.9,95.1,125.6,206.9,332.5,16.1,26.6,21.4,95.7,25.1,34.7,78.9,125.6,547.8,450.5,72.7,28.7,18.9,1.7,4.8,17.8,26.2,1190.7,1208.0,1190.7,-131.6,12.0,0.0,1208.0,False,,Scrambled
1011098,14,20002667,1,2023,Cade Cunningham,DET,PG,12,20000014,2023-01-02T05:12:02,12,515.2,478,13,111.2,267.9,49.6,54.4,90.9,194.9,55.7,20.3,73.0,33.4,43.1,51.4,100.1,14.4,74.2,88.5,4.6,21.0,12.2,86.1,12.0,10.0,46.6,40.7,285.8,290.5,58.8,21.8,37.0,1.7,2.2,16.5,35.8,535.6,558.5,535.6,-71.8,4.3,0.0,558.5,False,,Scrambled
1010824,22,20002668,1,2023,Jalen Green,HOU,SG,36,20000022,2023-01-02T05:12:02,36,1335.0,1482,49,312.2,748.7,49.9,58.1,210.5,436.5,57.6,101.7,312.2,39.0,198.5,251.2,94.5,25.1,161.5,186.6,2.6,14.1,9.8,153.1,33.5,11.4,129.2,68.2,924.5,859.2,64.3,20.9,20.6,1.6,0.9,15.6,33.3,1378.0,1459.7,1378.0,-264.3,0.0,0.0,1459.7,False,,Scrambled
1010956,12,20002669,1,2023,Evan Mobley,CLE,PF,36,20000012,2023-01-02T05:12:02,36,1348.7,1464,39,252.4,453.3,66.6,68.2,241.6,404.2,71.5,10.8,49.0,26.3,110.0,155.5,84.7,108.8,275.1,383.9,10.8,26.0,18.5,118.4,32.3,53.8,87.3,120.8,625.5,521.7,71.8,22.9,14.6,1.6,4.9,17.1,22.3,1434.8,1436.7,1434.8,67.0,13.2,0.0,1436.7,False,,Scrambled
1011119,5,20002670,1,2023,Jalen Suggs,ORL,PG,13,20000005,2023-01-02T05:12:02,14,427.2,483,36,77.7,185.4,50.1,57.9,53.8,104.1,61.8,23.9,81.3,35.2,27.5,41.9,78.6,17.9,37.1,55.0,6.1,10.3,9.2,90.9,26.3,10.8,56.2,52.6,206.9,203.8,60.6,17.3,33.9,3.8,3.1,25.8,28.0,464.3,470.0,464.3,-56.2,0.0,0.0,470.0,False,,Scrambled
1010846,2,20002671,1,2023,James Bouknight,CHA,SG,0,20000002,2023-01-02T05:12:02,24,270.1,410,13,47.8,143.5,39.8,47.8,28.7,68.2,50.4,19.1,75.3,30.4,17.9,26.3,81.6,7.2,52.6,58.6,2.1,17.2,10.9,33.5,14.4,5.7,21.5,34.7,132.8,155.1,51.3,11.8,13.3,2.4,1.5,14.6,21.4,289.2,293.3,289.2,-20.3,0.0,0.0,293.3,False,,Scrambled
1011029,2,20002672,1,2023,Kai Jones,CHA,C,0,20000002,2023-01-02T05:12:02,23,182.2,263,18,32.3,64.6,59.8,62.1,28.7,51.4,66.7,4.3,13.2,32.7,11.4,13.2,86.9,22.7,35.9,58.6,10.4,18.3,14.1,7.2,7.2,12.0,10.8,35.9,77.7,70.4,65.9,14.9,4.4,1.5,5.9,15.9,15.3,200.1,192.3,200.1,23.9,0.0,0.0,192.3,False,,Scrambled
1011079,13,20002673,1,2023,Isaiah Jackson,IND,PF,3,20000013,2023-01-02T05:12:02,29,538.6,542,29,87.3,157.9,66.1,67.1,86.1,150.7,68.3,1.4,8.6,20.0,59.8,86.1,83.0,49.0,93.3,142.3,12.0,22.3,17.2,34.7,16.7,39.5,32.3,78.9,235.6,195.8,72.0,24.1,11.0,2.1,9.2,16.9,21.3,594.8,566.0,594.8,-12.0,2.9,0.0,566.0,False,,Scrambled
1010853,11,20002674,1,2023,Ayo Dosunmu,CHI,PG,26,20000011,2023-01-02T05:12:02,34,751.4,1094,41,159.1,314.5,60.5,68.2,119.6,199.7,71.6,39.5,114.8,41.1,35.9,46.6,92.0,27.5,102.9,130.4,4.0,12.7,9.6,108.8,32.3,14.4,55.0,99.3,393.5,335.1,70.3,16.5,16.3,2.0,1.8,16.9,18.7,798.1,805.2,798.1,-129.2,0.0,0.0,805.2,False,,Scrambled
1010985,22,20002675,1,2023,Usman Garuba,HOU,PF,1,20000022,2023-01-02T05:12:02,34,531.4,602,12,52.6,105.2,59.8,65.2,41.9,80.1,62.4,10.8,25.1,51.3,19.1,37.1,61.7,81.3,126.8,208.1,17.5,27.4,22.5,41.9,32.3,23.9,28.7,67.0,135.1,121.6,66.6,19.9,11.5,3.7,5.6,22.8,12.5,587.6,561.5,587.6,-95.7,0.0,0.0,561.5,False,,Scrambled
1011148,18,20002676,1,2023,Tre Mann,OKC,PG,4,20000018,2023-01-02T05:12:02,31,551.6,750,23,125.6,332.5,45.2,54.7,73.0,154.3,56.6,52.6,178.2,35.3,20.3,28.7,84.7,19.1,71.8,90.9,3.7,12.3,9.1,59.8,27.5,5.7,35.9,55.0,324.1,345.1,56.2,14.1,13.5,2.5,0.8,11.3,25.3,583.9,600.4,583.9,34.7,0.0,0.0,600.4,False,,Scrambled
1010890,19,20002677,1,2023,Greg Brown III,POR,PF,0,20000019,2023-01-02T05:12:02,10,54.1,79,44,11.4,22.7,50.4,50.4,10.0,16.7,59.8,1.4,7.2,23.9,2.9,11.4,29.9,2.9,10.8,13.2,4.9,18.1,11.2,0.0,5.7,7.2,7.2,11.4,22.7,26.9,50.5,10.7,0.0,4.3,9.5,21.7,21.7,64.8,58.3,64.8,-1.2,0.0,0.0,58.3,False,,Scrambled
1011011,30,20002678,1,2023,Neemias Queta,SAC,C,0,20000030,2023-01-02T05:12:02,4,30.3,29,36,8.6,11.4,89.7,89.7,8.6,11.4,89.7,0.0,0.0,0.0,0.0,2.9,0.0,5.7,7.2,10.8,22.6,27.4,25.0,1.4,0.0,1.4,1.4,10.0,14.4,10.6,79.8,25.7,9.1,0.0,4.8,12.1,20.6,31.5,31.4,31.5,-37.1,0.0,0.0,31.4,False,,Scrambled
1011043,6,20002681,1,2023,Quentin Grimes,NY,PG,21,20000006,2023-01-02T05:12:02,26,568.6,862,24,108.8,238.0,54.7,68.5,52.6,84.9,74.2,56.2,153.1,43.9,37.1,46.6,95.1,26.3,77.7,104.1,4.6,11.6,9.2,62.2,22.7,15.5,37.1,92.1,311.0,258.5,72.0,15.7,11.9,1.8,2.5,15.0,17.4,606.9,620.4,606.9,119.6,0.0,0.0,620.4,False,,Scrambled
1010901,18,20002683,1,2023,Jeremiah Robinson-Earl,OKC,C,18,20000018,2023-01-02T05:12:02,26,546.9,655,11,101.7,208.1,58.5,68.8,67.0,117.2,68.3,34.7,90.9,45.7,26.3,33.5,94.0,61.0,93.3,154.3,11.4,18.3,14.8,29.9,22.7,13.2,19.1,58.6,264.3,222.8,70.8,21.8,9.1,2.3,2.5,11.3,18.4,582.8,583.3,582.8,-44.3,1.4,0.0,583.3,False,,Scrambled
1011065,16,20002684,1,2023,Luka Garza,MIN,C,0,20000016,2023-01-02T05:12:02,8,57.6,53,11,13.2,21.5,73.1,73.1,13.2,16.7,94.0,0.0,5.7,0.0,10.8,12.0,107.6,7.2,8.6,13.2,15.4,17.4,16.4,5.7,0.0,0.0,2.9,10.8,37.1,26.8,82.4,33.4,17.1,0.0,0.0,11.7,28.2,57.6,59.5,57.6,-13.2,0.0,0.0,59.5,False,,Scrambled
1010784,25,20002685,1,2023,McKinley Wright IV,DAL,PG,0,20000025,2023-01-02T05:12:02,8,58.4,97,17,10.0,17.9,55.9,55.9,10.0,14.4,69.7,0.0,4.3,0.0,0.0,2.9,0.0,5.7,7.2,10.8,8.2,10.5,9.4,12.0,8.6,1.4,7.2,10.8,16.7,19.0,52.4,11.2,20.3,5.3,1.6,28.6,14.0,66.7,61.9,66.7,0.0,0.0,0.0,61.9,False,,Scrambled
1010145,9,20002686,1,2023,Sam Hauser,BOS,PF,0,20000009,2023-01-02T05:12:02,37,481.9,683,43,94.5,209.3,53.9,75.2,20.3,28.7,84.7,74.2,180.6,49.2,10.0,13.2,76.1,17.9,92.1,110.0,4.2,17.5,10.6,32.3,12.0,11.4,13.2,53.8,271.5,215.1,75.5,18.0,9.3,1.2,1.7,8.2,17.4,503.4,531.0,503.4,119.6,0.0,0.0,531.0,False,,Scrambled
1010815,22,20002688,1,2023,Josh Christopher,HOU,SG,0,20000022,2023-01-02T05:12:02,21,116.8,169,3,26.3,64.6,48.7,53.1,22.7,46.6,58.2,4.3,17.9,23.9,8.6,11.4,89.7,7.2,19.1,25.1,5.5,14.7,11.6,15.5,7.2,1.4,14.4,16.7,63.4,68.8,55.1,11.3,16.9,2.5,1.0,20.6,24.6,124.0,127.1,124.0,-81.3,0.0,0.0,127.1,False,,Scrambled
1011836,28,20002689,1,2023,Jason Preston,LAC,PG,0,20000028,2023-01-02T05:12:02,5,33.5,51,41,8.6,19.1,44.8,52.4,5.7,11.4,59.8,2.9,11.4,29.9,0.0,2.9,0.0,1.4,5.7,7.2,3.7,11.8,9.0,11.4,0.0,0.0,5.7,5.7,16.7,20.2,49.3,9.1,32.1,0.0,0.0,22.9,25.1,33.5,37.4,33.5,-22.7,0.0,0.0,37.4,False,,Scrambled
1011854,28,20002690,1,2023,Brandon Boston Jr.,LAC,SG,0,20000028,2023-01-02T05:12:02,13,118.5,148,20,27.5,73.0,45.1,53.0,17.9,51.4,41.7,11.4,21.5,53.1,17.9,22.7,94.4,4.3,12.0,15.5,3.9,10.3,8.2,10.8,4.3,0.0,7.2,10.8,82.5,83.0,59.3,17.7,13.6,1.7,0.0,9.6,31.4,122.1,127.1,122.1,-17.9,0.0,0.0,127.1,False,,Scrambled
1010859,6,20002691,1,2023,Jericho Sims,NY,C,2,20000006,2023-01-02T05:12:02,29,368.0,428,69,59.8,75.3,95.0,95.0,59.8,75.3,95.0,0.0,0.0,0.0,11.4,12.0,95.7,64.6,86.1,150.7,18.9,25.8,22.4,10.8,8.6,20.3,13.2,57.4,129.2,80.6,95.7,23.9,5.0,1.2,6.5,16.8,11.1,395.5,385.7,395.5,-46.6,2.9,0.0,385.7,False,,Scrambled
1010937,6,20002692,1,2023,Miles McBride,NY,PG,2,20000006,2023-01-02T05:12:02,25,233.5,423,63,41.9,120.8,41.5,49.8,23.9,44.3,64.7,17.9,76.5,28.0,15.5,22.7,81.8,8.6,17.9,25.1,2.5,6.5,4.5,40.7,20.3,0.0,15.5,27.5,117.2,130.8,53.5,10.6,15.2,3.4,0.0,12.7,17.5,253.8,251.5,253.8,86.1,0.0,0.0,251.5,False,,Scrambled
1011107,14,20002693,1,2023,Isaiah Livers,DET,SF,7,20000014,2023-01-02T05:12:02,22,282.9,514,18,50.2,124.4,48.3,64.3,15.5,27.5,67.6,34.7,96.9,42.8,17.9,23.9,89.7,13.2,46.6,59.8,3.9,12.3,9.1,15.5,10.8,14.4,15.5,50.2,153.1,134.9,67.7,11.9,6.0,1.4,3.5,12.4,14.9,308.0,311.0,308.0,-154.3,0.0,0.0,311.0,False,,Scrambled
